url,title,price,address,type,cuisine
https://www.hungrygowhere.com/singapore/ah-hoi-s-kitchen-tanglin-dempsey-orchard/,Ah Hoi's Kitchen,$$,"4F Hotel Jen Singapore, 1A Cuscaden Road, 249716",Restaurant,Chinese • Local • Nonya / Peranakan
https://www.hungrygowhere.com/singapore/the_courtyard/,The Courtyard,$$$,"Level 1 The Fullerton Hotel Singapore, 1 Fullerton Square, 049178",Restaurant,Asian • Desserts • Indian • International • Japanese • South Indian
https://www.hungrygowhere.com/singapore/harry-s-bugis/,Harry's (Chijmes),$,"#01-14 Chijmes, 30 Victoria Street, 187996",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/der-biergarten-bugis/,Der Biergarten,$$$,"#01-01 & #02-01 Prinsep Place, 48 Prinsep Street, 188677",Restaurant,European • German • Western
https://www.hungrygowhere.com/singapore/katong-kitchen-village-hotel-katong-marine-parade/,Katong Kitchen @ Village Hotel Katong,$$$,"Level 4 Village Hotel Katong, 25 Marine Parade, 449536",Restaurant,Asian • Halal • International • Nonya / Peranakan
https://www.hungrygowhere.com/singapore/en-sakaba-orchard-river-valley/,En Sakaba (Orchard Central),$$,"#01-16 Orchard Central, 181 Orchard Road, 238896",Bar or Pub,Japanese
https://www.hungrygowhere.com/singapore/the-connoisseur-concerto-bugis-0197/,TCC - The Connoisseur Concerto (Bugis Junction - Atrium),$,"#01-97 Intercontinental Singapore, 80 Middle Road, 188966",Cafe,American • Desserts • Western
https://www.hungrygowhere.com/singapore/royale-bugis/,Royale (formerly Sauces),$$,"Level 3 Mercure Singapore Bugis, 122 Middle Road, 188973",Restaurant,International
https://www.hungrygowhere.com/singapore/harry-s-scotts-road-newton/,Harry's (Cuppage),$$,"Cuppage Terrace, 17/19 Cuppage Road, 229450",Bar or Pub,Beer • Cocktails • Drinks • Western
https://www.hungrygowhere.com/singapore/lounge-jen-orchard-river-valley/,Lounge@Jen,$$,"Level 10 Hotel Jen Orchardgateway Singapore, 277 Orchard Road, 238858",Cafe,Cocktails • Drinks • European • Italian • Western
https://www.hungrygowhere.com/singapore/the-grumpy-bear-upper-bukit-timah/,The Grumpy Bear (Bukit Timah Plaza),$,"#02-01B Bukit Timah Plaza, 1 Jalan Anak Bukit, 588996",Cafe,Desserts • Snacks • Steak and Grills • Western
https://www.hungrygowhere.com/singapore/dian_xiao_er_vivocity/,Dian Xiao Er (Vivo City),$$,"#02-138/139 VivoCity, 1 Harbourfront Walk, 098585",Restaurant,Asian • Chinese
https://www.hungrygowhere.com/singapore/tonkichi_ngee_ann_city/,Tonkichi (Ngee Ann City),$$,"#04-24 Ngee Ann City, 391 Orchard Road, 238872",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/bochinche-orchard-river-valley/,Bochinche,$$$$,"#01-02 Telok Ayer Conservation Area, 115 Amoy Street, 069935",Restaurant,Argentinean • Cocktails • Western • Wine
https://www.hungrygowhere.com/singapore/smokey-s-bbq-joo-chiat-katong-east-coast/,Smokey's BBQ (Joo Chiat),$$,"73 Joo Chiat Place, 427790",Restaurant,American
https://www.hungrygowhere.com/singapore/the-stamford-brasserie/,The Stamford Brasserie,,"Level 1 Swissotel The Stamford, Singapore, 2 Stamford Road, 178882",Bar or Pub,Western
https://www.hungrygowhere.com/singapore/g-day-bistro-clementi-west-coast/,G'day Bistro,$,"#01-129 Clementi Avenue 2 Shopping Centre, 352 Clementi Avenue 2, 120352",Cafe,Fusion • Western
https://www.hungrygowhere.com/singapore/knots-cafe-and-living-eunos-ubi/,Knots Cafe and Living,$$,"#01-07 Orion @ Paya Lebar, 160 Paya Lebar Road, 409022",Cafe,Western
https://www.hungrygowhere.com/singapore/alati-tanjong-pagar-raffles-place/,ALATI,$$$$,"Telok Ayer Conservation Area, 73 Amoy Street, 069892",Restaurant,European • Greek • Seafood • Western
https://www.hungrygowhere.com/singapore/caruso-bukit-timah/,Caruso,$$$$,"#01-01, 791 Bukit Timah Road, 269764",Restaurant,European • Italian • Pizza • Western
https://www.hungrygowhere.com/singapore/kyoaji-dining-orchard-river-valley-04-17-18/,Kyoaji Dining,$$$,"#04-17/18 The Centrepoint, 176 Orchard Road, 238843",Restaurant,Drinks • Japanese • Seafood
https://www.hungrygowhere.com/singapore/spicy-thai-cafe-geylang-stadium-old-airport/,Spicy Thai Cafe,$$,"#01-35, 115 Aljunied Avenue 2, 380115",Cafe,Asian • Steamboat • Thai
https://www.hungrygowhere.com/singapore/wangdaebak-pocha-tanjong-pagar-raffles-place/,Wang Dae Bak Pocha,$,"Telok Ayer Conservation Area, 93 Amoy Street, 069913",Restaurant,Asian • Korean
https://www.hungrygowhere.com/singapore/jacob_s_cafe/,Jacob's Cafe,$$,"#01-2049, 5 Changi Village Road, 500005",Cafe,Western
https://www.hungrygowhere.com/singapore/basilico_the_regent_singapore/,Basilico,$$$$,"Level 2 The Regent Singapore, 1 Cuscaden Road, 249715",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/dian_xiao_er_lot_one/,Dian Xiao Er (Lot One),$,"#B1-32/33 Lot 1 Shoppers' Centre, 21 Choa Chu Kang Avenue 4, 689812",Restaurant,Asian • Chinese
https://www.hungrygowhere.com/singapore/kuriya_dining/,Kuriya Dining (Great World City),$$$$,"#01-28 Great World City, 1 Kim Seng Promenade, 237994",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/rakuzen_raku_zen/,Rakuzen (Millenia Walk),$$,"#01-16/19 Time2 Millenia Walk, 9 Raffles Boulevard, 039596",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/ice_edge_cafe/,Ice Edge Cafe (Kovan),$,"#01-10 Simon Plaza, 2 Kovan Road, 548008",Cafe,Western
https://www.hungrygowhere.com/singapore/jewel-cafe-bar-little-india/,Jewel Cafe + Bar,$$,"129 Rangoon Road, 218407",Bar or Pub,Asian • English • European • French • Japanese • Western
https://www.hungrygowhere.com/singapore/Casserole_dine_on_3/,Casserole,$$,"#03-01 Siloso Beach Dine On 3 Shangri-La's Rasa Sentosa Resort & Spa, 101 Siloso Road, 098970",Restaurant,Asian • Fusion • Indian • Mediterranean • Moroccan • North Indian • South Indian • Western
https://www.hungrygowhere.com/singapore/Beirut_Grill/,Beirut Grill,$$,"72 Bussorah Street, 199485",Bar or Pub,Lebanese • Middle Eastern • Wine
https://www.hungrygowhere.com/singapore/so-pho-jurong-easst/,So Pho (Jem),$,"#B1-08 Jem, 50 Jurong Gateway Road, 608549",Restaurant,Vietnamese
https://www.hungrygowhere.com/singapore/the_song_of_india/,The Song Of India,$$$$,"33 Scotts Road, 228226",Restaurant,Asian • Indian
https://www.hungrygowhere.com/singapore/jew-kit-scotts-road-newton/,Jew Kit (Far East Plaza),$,"#02-10/11/12/13 Far East Plaza, 14 Scotts Road, 228213",Restaurant,Chinese • Hainanese
https://www.hungrygowhere.com/singapore/froth-raffles-place-boat-quay/,Froth,$$,"Ascott Singapore Raffles Place, 2 Finlayson Green, 049247",Cafe,Fusion • Western
https://www.hungrygowhere.com/singapore/hard_rock_cafe_cuscaden/,Hard Rock Cafe (HPL House),$$,"#05-01 HPL House, 50 Cuscaden Road, 249724",Bar or Pub,American • Beer • Drinks • Western
https://www.hungrygowhere.com/singapore/rose_veranda/,The Rose Veranda,$$$,"Mezzanine Level Shangri-La Hotel, 22 Orange Grove Road, 258350",Cafe,English • European • International
https://www.hungrygowhere.com/singapore/the_coffee_bean_tea_leaf_singapore_expo/,The Coffee Bean & Tea Leaf (Singapore Expo 2),$,"#01-65 Singapore Expo 2, 1 Expo Drive, 486150",Cafe,American • Desserts
https://www.hungrygowhere.com/singapore/bebek-goreng-pak-ndut-orchard-river-valley/,Bebek Goreng Pak Ndut (Lucky Plaza),$,"#01-42/43/44 Lucky Plaza, 304 Orchard Road, 238863",Cafe,Asian • Malay / Indonesian
https://www.hungrygowhere.com/singapore/leopold-cantonment-tanjong-pagar-chinatown/,leopold,$$,"96 Tanjong Pagar Road, 088517",Bar or Pub,Drinks • European • German • Western • Wine
https://www.hungrygowhere.com/singapore/lu-ding-ji-bedok-chai-chee-upper-changi/,Lu Ding Ji,$,"#01-13 Viva Business Park, 750 Chai Chee Road, 469000",Kiosk or Stall,Chinese • Singaporean
https://www.hungrygowhere.com/singapore/inaniwa-yosuke-orchard-river-valley/,Inaniwa Yosuke,$$,"Level 04 Japan Food Town Wisma Atria, 435 Orchard Road, 238877",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/holycrab-bugis/,HolyCrab,$,"#01-03, 2 Tan Quee Lan Street, 188091",Restaurant,Chinese • Seafood
https://www.hungrygowhere.com/singapore/la-cala/,La Cala,$$$$,"#01-40/43 DUO Galleria, 7 Fraser Street, 189356",Restaurant,Mediterranean • Spanish
https://www.hungrygowhere.com/singapore/gelare-cafe-bugis/,Geláre (Bugis+),,"#05-10 Bugis+, 201 Victoria Street, 188067",Cafe,Desserts • Halal • Western
https://www.hungrygowhere.com/singapore/runway-80-hougang-tai-seng-upper-serangoon/,Runway80,$$,"163 Upper Paya Lebar Road, 534857",Restaurant,Beer • Drinks • Western
https://www.hungrygowhere.com/singapore/black-fairy-coffee-jalan-besar-lavender/,Black Fairy Coffee,$,"131 Tyrwhitt Road, 207553",Cafe,Drinks • Western
https://www.hungrygowhere.com/singapore/rise-grind-coffee-co-upper-bukit-timah/,Rise & Grind Coffee Co.,,"#L1-CA1 Bukit Timah Plaza, 1 Jalan Anak Bukit, 588996",Cafe,Desserts • European • Fusion • Western
https://www.hungrygowhere.com/singapore/gelare-cafe-bedok-chai-chee-upper-changi/,Geláre (Viva Business Park),$,"#01-32 Viva Business Park, 750 Chai Chee Road, 469000",Cafe,Desserts • Halal • Western
https://www.hungrygowhere.com/singapore/teppan-bar-q-orchard-river-valley-01-21-22/,Teppan Bar Q,$$,"#01-21/22 Robertson Walk, 11 Unity Street, 237995",Bar or Pub,Beer • Cocktails • Drinks • Japanese • Wine
https://www.hungrygowhere.com/singapore/stage-bugis/,Stage,$$$,"60 Prinsep Street, 188664",Bar or Pub,Beer • Cocktails • Drinks • Pizza • Western
https://www.hungrygowhere.com/singapore/sichuan-village-chinatown/,Sichuan Village,$,"Kreta Ayer Conservation Area, 3 Mosque Street, 059484",Restaurant,Asian • Chinese • Sichuan
https://www.hungrygowhere.com/singapore/55-steamboat-chinatown/,55 Steamboat,$$,"55 South Bridge Road, 058686",Restaurant,Asian • Chinese • Sichuan • Steamboat
https://www.hungrygowhere.com/singapore/fish-co-jurong-east/,Fish & Co. (Westgate),,"#01-03 Westgate, 3 Gateway Drive, 608532",Fast Food Place,Fusion • Halal • Western
https://www.hungrygowhere.com/singapore/bangkok-street-mookata/,Bangkok Street Mookata (Jalan Kuras),$,"14 Jalan Kuras, 577728",Restaurant,Thai
https://www.hungrygowhere.com/singapore/heritageone-changi-bedok-north/,HeritageOne,$$,"#03-11 Ue Bizhub East, 4 Changi Business Park Avenue 1, 486016",Restaurant,Indian
https://www.hungrygowhere.com/singapore/dian-xiao-er-bedok-chai-chee-upper-changi/,Dian Xiao Er (Bedok Mall),$$,"#01-73/74 Bedok Mall, 311 New Upper Changi Road, 467360",Restaurant,Asian • Chinese
https://www.hungrygowhere.com/singapore/nomvnom-hougang-tai-seng-upper-serangoon/,nomVnom (Tai Seng),$,"#B1-02 18 Tai Seng, 18 Tai Seng Street, 539775",Fast Food Place,Vegetarian • Western
https://www.hungrygowhere.com/singapore/bottega-serangoon/,Bottega Serangoon Garden (Serangoon Garden),,"#01-11 Myvillage At Serangoon Garden, 1 Maju Avenue, 556679",Restaurant,Desserts • European • Italian • Pizza • Western
https://www.hungrygowhere.com/singapore/seoul-yummy-thomson-sin-ming-bishan-01-40/,Seoul Yummy (Junction 8),$,"#01-40 Junction 8 Shopping Centre, 9 Bishan Place, 579837",Restaurant,Korean
https://www.hungrygowhere.com/singapore/Filipino_Fiesta/,Filipino Fiesta,$$,"Nil, 450 Joo Chiat Road, 427663",Restaurant,Asian • Filipino
https://www.hungrygowhere.com/singapore/Crab_Song/,Crab Song,$,"16 Smith Street, 058930",Restaurant,Chinese
https://www.hungrygowhere.com/singapore/le-rida-upper-bukit-timah-/,Le Rida (Bukit Timah Road),$,"-, 903 Bukit Timah Road, 589620",Bar or Pub,Drinks • French • Lebanese • Middle Eastern
https://www.hungrygowhere.com/singapore/small-seafood-noodle-chinatown/,Small Seafood Noodle,$$,"201 South Bridge Road, 058750",Restaurant,Chinese
https://www.hungrygowhere.com/singapore/the-local-box-anson-tanjong-pagar/,The Local Box,$,"#01-05, 8 Enggor Street, 079718",Restaurant,Drinks • Singaporean
https://www.hungrygowhere.com/singapore/madame-fan-bugis/,Madame Fan,,"30 Beach Road, 189763",Restaurant,Chinese
https://www.hungrygowhere.com/singapore/kan-sushi-anson-tanjong-pagar/,Kan Sushi,$$,"#02-54 International Plaza, 10 Anson Road, 079903",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/tea-villa-cafe-singapore-joo-chiat-katong-east-coast/,Tea Villa Cafe Singapore,,"97 East Coast Road, 428794",Cafe,Indian • Mexican • Western
https://www.hungrygowhere.com/singapore/ladyboy-mookata-steamboat-cheese-geylang-stadium-old-airport/,Ladyboy Mookata Cheese,$$,"644 Lorong 40, Geylang Road, 389574",Restaurant,Drinks • Steamboat • Thai
https://www.hungrygowhere.com/singapore/pizzeria-lucia-changi-bedok-north/,Pizzeria Lucia,$,"#01-05 East Village, 430 Upper Changi Road, 487048",Restaurant,Desserts • Drinks • Italian • Pizza
https://www.hungrygowhere.com/singapore/raj-restaurant/,Raj Restaurant (Race Course Road),$,"#01-01/05 Soho @ Farrer, 172 Race Course Road, 218605",Restaurant,Asian • Indian • South Indian
https://www.hungrygowhere.com/singapore/one_ninety/,One-Ninety Restaurant,$$$$,"Main Lobby Level Four Seasons Hotel, 190 Orchard Boulevard, 248646",Restaurant,Asian • Western
https://www.hungrygowhere.com/singapore/the-reading-room-cantonment-tanjong-pagar-chinatown/,The Reading Room,$$,"19 Bukit Pasoh Road, 089833",Cafe,European • Italian • Western
https://www.hungrygowhere.com/singapore/1864-lobby-bar-anson-tanjong-pagar/,1864,,"Sofitel Singapore City Centre, 9 Wallich Street, 078885",Bar or Pub,Cocktails • Drinks • French
https://www.hungrygowhere.com/singapore/himawari-japanese-restaurant-yishun/,Himawari Japanese Restaurant (Orchid Country Club),$$$,"#02-02 Golf Driving Range Unit (Located at Car Park A), 1 Orchid Club Road, 769162",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/isteamboat-chinese-restaurant-marina-square-suntec-city-hall/,iSteamboat Chinese Restaurant,$,"#04-102a Marina Square, 6 Raffles Boulevard, 039594",Restaurant,Asian • Chinese • Steamboat
https://www.hungrygowhere.com/singapore/pim-pam-by-foc-orchard-river-valley/,FOC PIM PAM,$$$,"#01-29 Orchard Hotel Galleria, 442 Orchard Road, 238879",Bar or Pub,Catalan • Cocktails • Drinks
https://www.hungrygowhere.com/singapore/old_hong_kong_kitchen_square_2/,Old Hong Kong Kitchen (Square 2),$$,"#02-80 Novena Square 2, 10 Sinaran Drive, 307506",Restaurant,Asian • Cantonese • Chinese
https://www.hungrygowhere.com/singapore/seoul-jjimdak-jalan-besar-lavender/,Seoul Jjimdak,$$,"#05-04 City Square Mall, 180 Kitchener Road, 208539",Restaurant,Asian • Korean
https://www.hungrygowhere.com/singapore/nomvnom-chinatown/,nomVnom (The Central),$,"#B1-44 The Central, 6 Eu Tong Sen Street, 059817",Fast Food Place,Vegetarian • Western
https://www.hungrygowhere.com/singapore/meat-smith/,Meat Smith (Little India),,"21 Campbell Lane, 209894",Restaurant,American • Barbecue • Indian
https://www.hungrygowhere.com/singapore/bodacious-bar-bistro-dover-buona-vista-ayer-rajah/,Bodacious Bar & Bistro,$$,"#01-02/03/04/05, 70 Biopolis Street, 138547",Bar or Pub,American • Beer • Desserts • Drinks • Western
https://www.hungrygowhere.com/singapore/dian-xiao-er-thomson-sin-ming-bishan/,Dian Xiao Er (Junction 8),$$,"#B1-07 Junction 8 Shopping Centre, 9 Bishan Place, 579837",Restaurant,Asian • Chinese
https://www.hungrygowhere.com/singapore/bangkok-street-mookata-toa-payoh/,Bangkok Street Mookata (Toa Payoh),$,"#01-01, 211 Lorong 8 Toa Payoh, 310211",Kiosk or Stall,Asian • Indochinese • Thai
https://www.hungrygowhere.com/singapore/indobox-jurong-east/,IndoBox (Jem),$,"#03-22 Jem, 50 Jurong Gateway Road, 608549",Restaurant,Halal • Indonesian
https://www.hungrygowhere.com/singapore/thunderbird-sports-bistro/,Thunderbird Sports Bistro,,"#01-10/11 Robertson Walk, 11 Unity Street, 237995",Bar or Pub,Asian • Drinks • Fusion
https://www.hungrygowhere.com/singapore/pizzaface-bugis-beach-road/,Pizza Face (Concourse Skyline),$$,"#01-03 Concourse Skyline, 296 Beach Road, 199600",Cafe,American • European • Italian • Western
https://www.hungrygowhere.com/singapore/fart-tartz-chinatown/,Fart Tartz (South Bridge Road),$,"#01-16 Fook Hai Building, 150 South Bridge Road, 058727",Confectionery or Bakery,Desserts
https://www.hungrygowhere.com/singapore/charlie-s-paradiso-raffles-place-boat-quay/,Charlie's Paradiso,,"Boat Quay Conservation Area, 32 Boat Quay, 049821",Bar or Pub,Steak and Grills
https://www.hungrygowhere.com/singapore/kucina-italian-tanjong-rhu-katong-amber-road/,Kucina Italian,$$,"#B1-09/10 Kinex, 11 Tanjong Katong Road, 437157",Restaurant,Italian
https://www.hungrygowhere.com/singapore/kuai-le-lao-jia-chinatown/,Kuai Le Lao Jia,$$,"#01-01, 42 Mosque Street, 059523",Restaurant,Asian • Chinese • Sichuan
https://www.hungrygowhere.com/singapore/fish-co-bugis/,Fish & Co. (Bugis+),,"#04-07 Bugis+, 201 Victoria Street, 188067",Fast Food Place,Fusion • Halal • Western
https://www.hungrygowhere.com/singapore/bakalaki-greek-taverna-tiong-bahru-outram/,BAKALAKI Greek Taverna,$$$$,"3 Seng Poh Road, 168891",Restaurant,Desserts • Drinks • Greek • Wine
https://www.hungrygowhere.com/singapore/pince-pints-joo-chiat-katong-east-coast/,Pince & Pints Restaurant & Bar (Katong),$$$,"95 East Coast Road, 428793",Bar or Pub,American • Beer • Cocktails • Seafood • Western
https://www.hungrygowhere.com/singapore/seoul-yummy/,Seoul Yummy (Jem),$,"#03-05/06 Jem, 50 Jurong Gateway Road, 608549",Restaurant,Korean
https://www.hungrygowhere.com/singapore/FRY_Rooftop_Bistro/,FRY Bistro,$$,"96B Club Street, 069464",Bar or Pub,Beer • Fusion • Western • Wine
https://www.hungrygowhere.com/singapore/fish-co-seletar-jalan-kayu/,Fish & Co. (The Seletar Mall),$$,"#03-22 & #03-K4/K5 The Seletar Mall, 33 Sengkang West Avenue, 797653",Fast Food Place,Fusion • Halal • Western
https://www.hungrygowhere.com/singapore/suki-ya-orchard-river-valley/,Suki-Ya (Suki-Ya Plaza Singapura),$$,"#04-62 Plaza Singapura, 68 Orchard Road, 238839",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/the-durian-story/,The Durian Story,$$$,"#01-11, 151 Serangoon North Ave 2, 550151",Cafe,Desserts
https://www.hungrygowhere.com/singapore/gin-khao-telok-blangah-harbourfront/,Gin Khao Bistro (Sentosa Cove),$$,"#01-12 Sentosa Cove Quayside Isle, 31 Ocean Way, 098375",Restaurant,Asian • Indochinese • Thai
https://www.hungrygowhere.com/singapore/qtech-cafe-jalan-besar-lavender/,Qtech Cafe,$,"211 Syed Alwi Road, 207744",Cafe,Local • North Indian • Pizza • Western
https://www.hungrygowhere.com/singapore/rong-hua-bak-kut-teh-suntec-city-hall/,Rong Hua Bak Kut Teh (Marina Square),$,"#02-201 Marina Square, 6 Raffles Boulevard, 039594",Restaurant,Asian • Chinese • Local
https://www.hungrygowhere.com/singapore/the-otters-toast/,The Otters’ Toast,$,"#01-928 Eunos Grove, 631 Bedok Reservoir Road, 470631",Cafe,Desserts
https://www.hungrygowhere.com/singapore/a1-indian-curry-north-indian-lebanese-food-bugis-beach-road/,A1 Indian Curry North Indian & Lebanese Food,$,"S.a.t. Alsagoff, 12 Pahang Street, 198613",Restaurant,Indian • Lebanese
https://www.hungrygowhere.com/singapore/royal-steam-seafood-jurong-east/,Royal Steam Seafood (Opposite IMM),$$$,"#01-02, 2 Jurong Gateway Road, 608512",Restaurant,Beer • Chinese • Drinks • Seafood • Wine
https://www.hungrygowhere.com/singapore/jag-s-gastropub-upper-east-coast-siglap/,Jag's Gastropub (East Coast Road),$$,"922 East Coast Road, 459114",Bar or Pub,Beer • French • Western • Wine
https://www.hungrygowhere.com/singapore/house-of-commons-little-india/,House of Commons,$,"138 Owen Road, 218939",Cafe,Desserts • Western
https://www.hungrygowhere.com/singapore/gelare-cafe-tampines-simei/,Geláre (Tampines One),$,"#04-K2/K3 Tampines One, 10 Tampines Central 1, 529536",Cafe,Desserts • Halal • Western
https://www.hungrygowhere.com/singapore/bob_s_bar_capella_singapore/,Bob's Bar,$$,"Capella Singapore, 1 The Knolls, 098297",Bar or Pub,Beer • Cuban • Drinks • Western • Wine
https://www.hungrygowhere.com/singapore/pasta_brava_restaurant/,Pasta Brava Restaurant,$$$,"11 Craig Road, 089671",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/alligator_pear/,Alligator Pear (Fairmont Singapore),,"Level 8 Fairmont Singapore, 80 Bras Basah Road, 189560",Bar or Pub,Beer • Western • Wine
https://www.hungrygowhere.com/singapore/szechuan_court/,Szechuan Court,$$$,"Level 3 Fairmont Singapore, 80 Bras Basah Road, 189560",Restaurant,Asian • Cantonese • Chinese • Sichuan
https://www.hungrygowhere.com/singapore/flock-cafe-tiong-bahru/,Flock Cafe (Tiong Bahru),$,"#01-25, 78 Moh Guan Terrace, 162078",Cafe,European • Western
https://www.hungrygowhere.com/singapore/sugisawa_japanese_restaurant/,Sugisawa Japanese Restaurant,$$,"#01-16 Riverside View Condominium, 30 Robertson Quay, 238251",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/sarnies-telok-ayer/,Sarnies,$$,"Telok Ayer Conservation Area, 136 Telok Ayer Street, 068601",Cafe,Australian • Western
https://www.hungrygowhere.com/singapore/woorinara_korean_restaurant/,Woorinara Korean Restaurant,$$,"#01-02, 19 Lorong Kilat, 598120",Restaurant,Asian • Korean
https://www.hungrygowhere.com/singapore/marriott-cafe-orchard-river-valley/,Marriott Cafe,$$$,"Ground Floor Singapore Marriott Tang Plaza Hotel, 320 Orchard Road, 238865",Cafe,Asian • International
https://www.hungrygowhere.com/singapore/gyoza-king-anson-tanjong-pagar/,Gyoza King (Orchid Hotel Singapore),$,"#01-15 Orchid Hotel, 1 Tras Link, 078867",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/tash-tish-tosh-bugis-beach-road/,Tash Tish Tosh,$$,"Kampong Glam Conservation Area, 50 Kandahar Street, 198900",Restaurant,Local • Western
https://www.hungrygowhere.com/singapore/wok-master-jalan-besar-lavender-02-51/,Wok Master (City Square Mall),$$,"#02-51/52 City Square Mall, 180 Kitchener Road, 208539",Restaurant,Asian • Chinese • Fusion
https://www.hungrygowhere.com/singapore/the-white-rocket-tanjong-pagar-raffles-place/,The White Rocket,$$$,"Telok Ayer Conservation Area, 5 Stanley Street, 068724",Bar or Pub,Asian • Beer • Drinks • Vegetarian • Western
https://www.hungrygowhere.com/singapore/opus-bar-grill-orchard-river-valley/,Opus Bar & Grill,$$$$,"Lobby Level Grill Hilton Singapore, 581 Orchard Road, 238883",Bar or Pub,Australian • Local • Vegetarian • Western
https://www.hungrygowhere.com/singapore/munchy_donut/,Munchy Donut,,"#01-63 Singapore Expo, 1 Expo Drive, 486150",Confectionery or Bakery,Desserts • Snacks • Western
https://www.hungrygowhere.com/singapore/huggs-cafe-eunos-ubi/,Huggs Cafe (Singapore Post Centre),$,"Level 2 Singapore Post Centre, 10 Eunos Road 8, 408600",Cafe,American
https://www.hungrygowhere.com/singapore/KFC__Singapore_Post_Centre_/,KFC (Singapore Post Centre),,"#B1-11 Singapore Post Centre, 10 Eunos Road, 408600",Fast Food Place,Halal • Western
https://www.hungrygowhere.com/singapore/bar-roque-grill-cantonment-tanjong-pagar-chinatown/,Bar-Roque Grill,$$$$,"#01-00, 165 Tanjong Pagar Road, 088539",Restaurant,European • French
https://www.hungrygowhere.com/singapore/l_angelus/,L'angelus,$$$$,"85 Club Street, 069453",Restaurant,European • French • Western
https://www.hungrygowhere.com/singapore/two_blur_guys/,Two Blur Guys,$,"#01-13 Orchid Hotel, 1 Tras Link, 078867",Cafe,American • Desserts • Western
https://www.hungrygowhere.com/singapore/roma_s_deli/,Roma's Deli,$,"#01-23 Shaw Towers, 100 Beach Road, 189702",Cafe,European • Italian • Pizza • Vegetarian • Western
https://www.hungrygowhere.com/singapore/the-beast-bugis-beach-road/,The Beast,$$,"Kampong Glam Conservation Area, 17 Jalan Klapa, 199329",Bar or Pub,American • Beer • Drinks
https://www.hungrygowhere.com/singapore/post_bar_fullerton_square/,Post Bar,$$,"Level 01 Fullerton Hotel, 1 Fullerton Square, 049178",Bar or Pub,Cocktails • Drinks
https://www.hungrygowhere.com/singapore/super-dario-lasagne-cafe-jalan-besar-lavender/,Super Dario Lasagne Cafe,$,"#04-17 City Square Mall (opposite Daiso), 180 Kitchener Road, 208539",Cafe,European • Italian • Western
https://www.hungrygowhere.com/singapore/manhattan-tanglin-dempsey-orchard/,Manhattan,$$$$,"Level 2 Regent Singapore, 1 Cuscaden Road, 249715",Bar or Pub,American • Western
https://www.hungrygowhere.com/singapore/bali_thai_imm/,Bali Thai Restaurant (IMM),$$,"#01-21 IMM, 2 Jurong East Street 21, 609601",Restaurant,Indonesian • Thai
https://www.hungrygowhere.com/singapore/the-waterfall-orchard-bukit-timah-level-1-garden-wing/,Waterfall Ristorante Italiano,$$$$,"Level 1, Garden Wing Shangri-la Hotel, 22 Orange Grove Road, 258350",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/shin-kushiya-telok-blangah-harbourfront/,Shin Kushiya (Vivo City),$$,"#02-120 Vivocity, 1 Harbourfront Walk, 098585",Restaurant,Asian • Japanese
https://www.hungrygowhere.com/singapore/la_nonna_holland_village/,La Nonna (Holland Village),$$,"Holland Village, 26 Lorong Mambong, 277685",Restaurant,European • Italian • Western
https://www.hungrygowhere.com/singapore/LeVeL33/,LeVeL33,$$$$,"#33-01 Marina Bay Financial Centre Tower 1, 8 Marina Boulevard, 018981",Bar or Pub,Beer • Western • Wine
https://www.hungrygowhere.com/singapore/char-sticks-grill-hougang-tai-seng-upper-serangoon/,Char Sticks & Grill,$$$$,"#01-54 Kensington Square, 2 Jalan Lokam, 537846",Restaurant,Japanese
https://www.hungrygowhere.com/singapore/hi-joyful-chinatown/,Hi Joyful,$$$$,"27 Smith Street, 058941",Restaurant,Asian • Chinese • Seafood
https://www.hungrygowhere.com/singapore/birdie-num-num-gastrobar-kembangan-kaki-bukit-changi/,Birdie Num Num Gastrobar,$$,"54 Jalan Kembangan, 419119",Restaurant,Asian • Western
https://www.hungrygowhere.com/singapore/chimichanga-jalan-besar-lavender/,Chimichanga,,"Little India Conservation Area, 36 Dunlop Street, 209364",Bar or Pub,Beer • Cocktails • Drinks • Mexican
https://www.hungrygowhere.com/singapore/sluviche-cantonment-tanjong-pagar-chinatown/,Sluviche,,"17A Keong Saik Road, 089124",Restaurant,Cocktails • Fusion • Japanese
https://www.hungrygowhere.com/singapore/miyako/,Miyako,$$,"#02-10/11 Millenia Walk, 9 Raffles Boulevard, 039596",Restaurant,Asian • Japanese
